dispositif,nombre_pge,montant_total,reg,libelle_region,code_section,libelle_section
Prêts garantis par l'Etat,5863.00,658064220.00,93,Provence-Alpes-Côte d'Azur,F,Construction
Prêts garantis par l'Etat,11692.00,1903861695.00,93,Provence-Alpes-Côte d'Azur,G,Commerce
Prêts garantis par l'Etat,1375.00,1339341088.00,93,Provence-Alpes-Côte d'Azur,H,Transports et entreposage
Prêts garantis par l'Etat,8184.00,776508947.00,93,Provence-Alpes-Côte d'Azur,I,Hébergement et restauration
Prêts garantis par l'Etat,729.00,132004764.00,93,Provence-Alpes-Côte d'Azur,J,Information et communication
Prêts garantis par l'Etat,758.00,248571147.00,93,Provence-Alpes-Côte d'Azur,K,Activités financières et d'assurance
Prêts garantis par l'Etat,1539.00,117056480.00,93,Provence-Alpes-Côte d'Azur,L,Activités immobilières
Prêts garantis par l'Etat,4123.00,545674575.00,93,Provence-Alpes-Côte d'Azur,M,"Activités spécialisées, scientifiques et techniques"
Prêts garantis par l'Etat,1817.00,282060804.00,93,Provence-Alpes-Côte d'Azur,N,Activités de services administratifs et de soutien
Prêts garantis par l'Etat,856.00,54521273.00,93,Provence-Alpes-Côte d'Azur,P,Enseignement
Prêts garantis par l'Etat,3731.00,258896416.00,93,Provence-Alpes-Côte d'Azur,Q,Santé humaine et action sociale
Prêts garantis par l'Etat,903.00,110896302.00,93,Provence-Alpes-Côte d'Azur,R,"Arts, spectacles et activités récréatives"
Prêts garantis par l'Etat,3070.00,86762259.00,93,Provence-Alpes-Côte d'Azur,S,Autres activités de services
Prêts garantis par l'Etat,234.00,21681590.00,93,Provence-Alpes-Côte d'Azur,Z,Non connu
Prêts garantis par l'Etat,89.00,6511365.00,11,Île-de-France,A,"Agriculture, sylviculture et pêche"
Prêts garantis par l'Etat,6.00,9410000.00,11,Île-de-France,B,Industries extractives
Prêts garantis par l'Etat,3694.00,1566248392.00,11,Île-de-France,C,Industrie manufacturière
Prêts garantis par l'Etat,14.00,46089000.00,11,Île-de-France,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné"
Prêts garantis par l'Etat,99.00,57250247.00,11,Île-de-France,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Prêts garantis par l'Etat,8122.00,1635285708.00,11,Île-de-France,F,Construction
Prêts garantis par l'Etat,16693.00,5896580869.00,11,Île-de-France,G,Commerce
Prêts garantis par l'Etat,3375.00,4476130271.00,11,Île-de-France,H,Transports et entreposage
Prêts garantis par l'Etat,11780.00,1718345382.00,11,Île-de-France,I,Hébergement et restauration
Prêts garantis par l'Etat,4199.00,1273504178.00,11,Île-de-France,J,Information et communication
Prêts garantis par l'Etat,1557.00,1901026764.00,11,Île-de-France,K,Activités financières et d'assurance
Prêts garantis par l'Etat,2588.00,359043095.00,11,Île-de-France,L,Activités immobilières
Prêts garantis par l'Etat,12241.00,3200858355.00,11,Île-de-France,M,"Activités spécialisées, scientifiques et techniques"
Prêts garantis par l'Etat,3311.00,1136805157.00,11,Île-de-France,N,Activités de services administratifs et de soutien
Prêts garantis par l'Etat,1395.00,221250418.00,11,Île-de-France,P,Enseignement
Prêts garantis par l'Etat,5953.00,530801688.00,11,Île-de-France,Q,Santé humaine et action sociale
Prêts garantis par l'Etat,1429.00,563751433.00,11,Île-de-France,R,"Arts, spectacles et activités récréatives"
Prêts garantis par l'Etat,4489.00,240466901.00,11,Île-de-France,S,Autres activités de services
Prêts garantis par l'Etat,404.00,35782973.00,11,Île-de-France,Z,Non connu
Prêts garantis par l'Etat,3.00,402200.00,,,F,Construction
Prêts garantis par l'Etat,14.00,2531500.00,,,G,Commerce
Prêts garantis par l'Etat,3.00,39500.00,,,S,Autres activités de services
Prêts garantis par l'Etat,7.00,284500.00,,,Z,Non connu
