dispositif,nombre_pge,montant_total,reg,libelle_region,code_section,libelle_section
Prêts garantis par l'Etat,6461.00,722095318.00,93,Provence-Alpes-Côte d'Azur,F,Construction
Prêts garantis par l'Etat,12694.00,2067581606.00,93,Provence-Alpes-Côte d'Azur,G,Commerce
Prêts garantis par l'Etat,1542.00,1365713242.00,93,Provence-Alpes-Côte d'Azur,H,Transports et entreposage
Prêts garantis par l'Etat,8900.00,826013307.00,93,Provence-Alpes-Côte d'Azur,I,Hébergement et restauration
Prêts garantis par l'Etat,814.00,154375323.00,93,Provence-Alpes-Côte d'Azur,J,Information et communication
Prêts garantis par l'Etat,840.00,333740797.00,93,Provence-Alpes-Côte d'Azur,K,Activités financières et d'assurance
Prêts garantis par l'Etat,1705.00,131228888.00,93,Provence-Alpes-Côte d'Azur,L,Activités immobilières
Prêts garantis par l'Etat,4584.00,698701446.00,93,Provence-Alpes-Côte d'Azur,M,"Activités spécialisées, scientifiques et techniques"
Prêts garantis par l'Etat,2026.00,356302494.00,93,Provence-Alpes-Côte d'Azur,N,Activités de services administratifs et de soutien
Prêts garantis par l'Etat,945.00,59330938.00,93,Provence-Alpes-Côte d'Azur,P,Enseignement
Prêts garantis par l'Etat,4086.00,279563696.00,93,Provence-Alpes-Côte d'Azur,Q,Santé humaine et action sociale
Prêts garantis par l'Etat,994.00,128561645.00,93,Provence-Alpes-Côte d'Azur,R,"Arts, spectacles et activités récréatives"
Prêts garantis par l'Etat,3278.00,99465882.00,93,Provence-Alpes-Côte d'Azur,S,Autres activités de services
Prêts garantis par l'Etat,241.00,21539790.00,93,Provence-Alpes-Côte d'Azur,Z,Non connu
Prêts garantis par l'Etat,100.00,7478365.00,11,Île-de-France,A,"Agriculture, sylviculture et pêche"
Prêts garantis par l'Etat,3.00,6410000.00,11,Île-de-France,B,Industries extractives
Prêts garantis par l'Etat,4154.00,2032797903.00,11,Île-de-France,C,Industrie manufacturière
Prêts garantis par l'Etat,15.00,56089000.00,11,Île-de-France,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné"
Prêts garantis par l'Etat,111.00,61388247.00,11,Île-de-France,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Prêts garantis par l'Etat,9248.00,1876475618.00,11,Île-de-France,F,Construction
Prêts garantis par l'Etat,18729.00,6725411357.00,11,Île-de-France,G,Commerce
Prêts garantis par l'Etat,3974.00,4556613701.00,11,Île-de-France,H,Transports et entreposage
Prêts garantis par l'Etat,13246.00,1910243017.00,11,Île-de-France,I,Hébergement et restauration
Prêts garantis par l'Etat,4847.00,1484101176.00,11,Île-de-France,J,Information et communication
Prêts garantis par l'Etat,1767.00,2395239701.00,11,Île-de-France,K,Activités financières et d'assurance
Prêts garantis par l'Etat,2920.00,460648682.00,11,Île-de-France,L,Activités immobilières
Prêts garantis par l'Etat,13878.00,3697459406.00,11,Île-de-France,M,"Activités spécialisées, scientifiques et techniques"
Prêts garantis par l'Etat,3828.00,1329592768.00,11,Île-de-France,N,Activités de services administratifs et de soutien
Prêts garantis par l'Etat,1608.00,278229470.00,11,Île-de-France,P,Enseignement
Prêts garantis par l'Etat,6547.00,582426248.00,11,Île-de-France,Q,Santé humaine et action sociale
Prêts garantis par l'Etat,1662.00,604955284.00,11,Île-de-France,R,"Arts, spectacles et activités récréatives"
Prêts garantis par l'Etat,4888.00,259075208.00,11,Île-de-France,S,Autres activités de services
Prêts garantis par l'Etat,443.00,60551577.00,11,Île-de-France,Z,Non connu
Prêts garantis par l'Etat,3.00,402200.00,,,F,Construction
Prêts garantis par l'Etat,15.00,2561500.00,,,G,Commerce
Prêts garantis par l'Etat,3.00,39500.00,,,S,Autres activités de services
